iata_code,country,latitude,longitude
MBZ,Brazil,-3.37217,-57.7248
MCB,United States,31.17849922,-90.47190094
MCC,United States,38.66759872,-121.401001
MCE,United States,37.28469849,-120.5139999
MCF,United States,27.84930038,-82.52120209
MCG,United States,62.95289993,-155.6060028
MCH,Ecuador,-3.2689,-79.961601
MCI,United States,39.2976,-94.713898
MCJ,Colombia,11.2325,-72.4901
MCK,United States,40.20629883,-100.5920029
MCL,United States,63.73260117,-148.9109955
MCN,United States,32.69279861,-83.64920044
MCO,United States,28.42939949,-81.30899811
MCP,Brazil,0.05066400021,-51.07220078
MCS,Argentina,-30.2719,-57.6402
MCT,Oman,23.59329987,58.28440094
MCU,France,46.22259903,2.363960028
MCV,Australia,-16.44249916,136.0839996
MCW,United States,43.15779877,-93.33129883
MCX,Russia,42.81679916,47.65230179
MCY,Australia,-26.6033,153.091003
MCZ,Brazil,-9.510809898,-35.79169846
MDC,Indonesia,1.54926002,124.9260025
MDE,Colombia,6.16454,-75.4231
MDG,China,44.52410126,129.5690002
MDH,United States,37.77809906,-89.2519989
MDI,Nigeria,7.70388,8.61394
MDK,Congo (Kinshasa),0.02260000072,18.2887001
MDL,Burma,21.70219994,95.97789764
MDQ,Argentina,-37.9342,-57.5733
MDS,Turks and Caicos Islands,21.82602,-71.8025
MDT,United States,40.19350052,-76.76339722
MDU,Papua New Guinea,-6.14774,143.656998
MDW,United States,41.785999,-87.752403
MDY,Midway Islands,28.20170021,-177.3809967
MDZ,Argentina,-32.83169937,-68.79290009
MEA,Brazil,-22.34300041,-41.76599884
MEB,Australia,-37.7281,144.901993
MEC,Ecuador,-0.9460780025,-80.67880249
MED,Saudi Arabia,24.5534,39.705101
MEE,New Caledonia,-21.4817009,168.0379944
MEG,Angola,-9.525090218,16.31240082
MEH,Norway,71.02970123,27.82670021
MEI,United States,32.33259964,-88.75189972
MEK,Morocco,33.8791008,-5.515120029
MEL,Australia,-37.673302,144.843002
MEM,United States,35.04240036,-89.97669983
MEN,France,44.502102,3.53282
MEO,United States,35.91899872,-75.69550323
MEQ,Indonesia,4.25,96.21700287
MER,United States,37.38050079,-120.5680008
MES,Indonesia,3.559167,98.671111
MEU,Brazil,-0.889839,-52.6022
MEX,Mexico,19.4363,-99.072098
MEY,Nepal,27.5774,84.22875
MFA,Tanzania,-7.917478,39.668502
MFD,United States,40.82139969,-82.51660156
MFE,United States,26.17580032,-98.23860168
MFG,Pakistan,34.3390007,73.50859833
MFI,United States,44.63690186,-90.18930054
MFJ,Fiji,-18.56669998,179.951004
MFK,Taiwan,26.224199,120.002998
MFM,Macau,22.149599,113.592003
MFN,New Zealand,-44.6733017,167.9230042
MFQ,Niger,13.50249958,7.126749992
MFR,United States,42.37419891,-122.8730011
MFU,Zambia,-13.25889969,31.93659973
MFX,France,45.407003,6.577942
MGA,Nicaragua,12.14150047,-86.16819763
MGB,Australia,-37.74560165,140.7850037
MGC,United States,41.70330048,-86.82119751
MGE,United States,33.91540146,-84.51629639
MGF,Brazil,-23.4794445,-52.01222229
MGH,South Africa,-30.85740089,30.34300041
MGJ,United States,41.50999832,-74.26460266
MGL,Germany,51.230278,6.504444
MGM,United States,32.30059814,-86.39399719
MGN,Colombia,9.28474,-74.8461
MGQ,Somalia,2.01444006,45.30469894
MGS,Cook Islands,-21.89598656,-157.906662
MGT,Australia,-12.09440041,134.8939972
MGW,United States,39.64289856,-79.91629791
MGY,United States,39.5890007,-84.22489929
MGZ,Burma,12.43980026,98.62149811
MHA,Guyana,5.277490139,-59.15110016
MHC,Chile,-42.340388,-73.715693
MHD,Iran,36.23519897,59.64099884
MHE,United States,43.77479935,-98.03859711
MHG,Germany,49.473057,8.514167
MHH,Bahamas,26.5114,-77.083503
MHK,United States,39.14099884,-96.67079926
MHP,Belarus,53.86449814,27.53969955
MHQ,Finland,60.12220001,19.89819908
MHR,United States,38.55390167,-121.2979965
MHT,United States,42.932598,-71.435699
MHU,Australia,-37.04750061,147.3339996
MHV,United States,35.05939865,-118.1520004
MHX,Cook Islands,-10.3767004,-161.0019989
MHZ,United Kingdom,52.36190033,0.4864059985
MIA,United States,25.79319954,-80.29060364
MIB,United States,48.4156,-101.358002
MIC,United States,45.0343,-93.2114
MID,Mexico,20.93700027,-89.65769959
MIE,United States,40.24229813,-85.39589691
MIG,China,31.42810059,104.7409973
MII,Brazil,-22.19689941,-49.92639923
MIJ,Marshall Islands,6.08333,171.733002
MIK,Finland,61.6866,27.201799
MIM,Australia,-36.90859985,149.901001
MIP,Israel,30.77610016,34.66669846
MIR,Tunisia,35.7580986,10.75469971
MIS,Papua New Guinea,-10.6892004,152.8379974
MIU,Nigeria,11.85529995,13.08090019
MIV,United States,39.367802,-75.072197
MJA,Madagascar,-21.426105,44.316509
MJC,Cote d'Ivoire,7.272069931,-7.587359905
MJD,Pakistan,27.33519936,68.14309692
MJF,Norway,65.78399658,13.21490002
MJI,Libya,32.89410019,13.27600002
MJK,Australia,-25.89389992,113.5770035
MJL,Gabon,-1.84513998,11.05669975
MJM,Congo (Kinshasa),-6.121240139,23.56900024
MJN,Madagascar,-15.66684174,46.35123253
MJT,Greece,39.05670166,26.59830093
MJU,Indonesia,-2.583333,119.033333
MJV,Spain,37.77500153,-0.8123890162
MJZ,Russia,62.53469849,114.0390015
MKC,United States,39.12319946,-94.59279633
MKE,United States,42.94720078,-87.89659882
MKG,United States,43.16949844,-86.23819733
MKK,United States,21.1529007,-157.095993
MKL,United States,35.599899,-88.915604
MKM,Malaysia,2.90639,112.080002
MKP,French Polynesia,-16.58390045,-143.6580048
MKQ,Indonesia,-8.520290375,140.4179993
MKR,Australia,-26.61170006,118.5479965
MKS,Ethiopia,10.7254,38.7415
MKU,Gabon,0.5792109966,12.89089966
MKW,Indonesia,-0.8918330073,134.048996
MKY,Australia,-21.17169952,149.1799927
MKZ,Malaysia,2.263360024,102.2519989
MLA,Malta,35.857498,14.4775
MLB,United States,28.10280037,-80.64530182
MLC,United States,34.882401,-95.783501
MLE,Maldives,4.191830158,73.52909851
MLG,Indonesia,-7.926559925,112.7149963
MLI,United States,41.44850159,-90.50749969
MLL,United States,61.86429977,-162.026001
MLM,Mexico,19.84989929,-101.0250015
MLN,Spain,35.27980042,-2.956259966
MLO,Greece,36.696899,24.4769
MLS,United States,46.4280014,-105.8860016
MLU,United States,32.51089859,-92.03769684
MLW,Liberia,6.289060116,-10.75870037
MLX,Turkey,38.43529892,38.0909996
MLY,United States,64.99759674,-150.6439972
MLZ,Uruguay,-32.33789825,-54.21670151
MMB,Japan,43.88059998,144.1640015
MMD,Japan,25.8465004,131.2630005
MME,United Kingdom,54.50920105,-1.429409981
MMG,Australia,-28.11610031,117.8420029
MMH,United States,37.62409973,-118.8379974
MMI,United States,35.39730072,-84.56259918
MMJ,Japan,36.16680145,137.9230042
MMK,Russia,68.78170013,32.75080109
MMO,Cape Verde,15.1559,-23.21369934
MMT,United States,33.92079926,-80.80130005
MMU,United States,40.79940033,-74.41490173
MMX,Sweden,55.53630536,13.37619781
MMY,Japan,24.78280067,125.2949982
MMZ,Afghanistan,35.93080139,64.7609024
MNA,Indonesia,4.00694,126.672997
MNB,Congo (Kinshasa),-5.930860043,12.35179996
MNC,Mozambique,-14.48820019,40.71220016
MNF,Fiji,-17.67309952,177.0980072
MNG,Australia,-12.05609989,134.2339935
MNH,Oman,23.640556,57.4875
MNI,Montserrat,16.79140091,-62.19329834
MNJ,Madagascar,-21.20179939,48.35829926
MNK,Kiribati,1.003610015,173.0310059
MNL,Philippines,14.5086,121.019997
MNM,United States,45.126701,-87.638397
MNR,Zambia,-15.25450039,23.16230011
MNS,Zambia,-11.13700008,28.87260056
MNU,Burma,16.44470024,97.66069794
MNX,Brazil,-5.81137991,-61.27830124
MNY,Solomon Islands,-7.416940212,155.5650024
MNZ,United States,38.72140121,-77.51540375
MOA,Cuba,20.65390015,-74.92220306
MOB,United States,30.69120026,-88.24279785
MOC,Brazil,-16.70689964,-43.81890106
MOD,United States,37.62580109,-120.9540024
MOE,Burma,23.09250069,96.64530182
MOF,Indonesia,-8.640649796,122.2369995
MOG,Burma,20.51679993,99.25679779
MOI,Cook Islands,-19.84250069,-157.7030029
MOJ,Suriname,5.6076,-54.4003
MOL,Norway,62.74470139,7.262499809
MON,New Zealand,-43.76499939,170.1329956
MOO,Australia,-28.09939957,140.1970062
MOQ,Madagascar,-20.28470039,44.31760025
MOT,United States,48.25939941,-101.2799988
MOU,United States,62.09540176,-163.6820068
MOV,Australia,-22.05780029,148.0769959
MOZ,French Polynesia,-17.49,-149.761993
MPA,Namibia,-17.634399,24.176701
MPH,Philippines,11.9245,121.954002
MPK,South Korea,34.75889969,126.3799973
MPL,France,43.57619858,3.963010073
MPM,Mozambique,-25.920799,32.572601
MPN,Falkland Islands,-51.82279968,-58.44720078
MPO,United States,41.137503,-75.378897
MPV,United States,44.20349884,-72.56230164
MPW,Ukraine,47.0760994,37.44960022
MPY,French Guiana,3.6575,-54.037201
MQC,Saint Pierre and Miquelon,47.09550095,-56.38029861
MQF,Russia,53.39310074,58.75569916
MQH,Brazil,-13.5491,-48.195301
MQI,United States,35.5514,-75.4173
MQJ,Russia,66.450861,143.261551
MQL,Australia,-34.22919846,142.0859985
MQM,Turkey,37.22330093,40.63169861
MQN,Norway,66.36389923,14.30140018
MQP,South Africa,-25.38319969,31.10560036
MQQ,Chad,8.624409676,16.07139969
MQS,Saint Vincent and the Grenadines,12.88790035,-61.18019867
MQT,United States,46.35359955,-87.395401
MQU,Colombia,5.21256,-74.8836
MQX,Ethiopia,13.4673996,39.53350067
MQY,United States,36.00899887,-86.52010345
MRB,United States,39.40190125,-77.98459625
MRD,Venezuela,8.582078,-71.161041
MRE,Kenya,-1.406111,35.008057
MRF,United States,30.371099,-104.017997
MRG,Australia,-17.06920052,145.4190063
MRI,United States,61.21350098,-149.8439941
MRK,United States,25.995001,-81.672501
MRN,United States,35.820202,-81.611397
MRO,New Zealand,-40.97330093,175.6340027
MRQ,Philippines,13.36100006,121.8259964
MRR,Ecuador,-4.378230095,-79.94100189
MRS,France,43.43927192,5.221424103
MRU,Mauritius,-20.430201,57.683601
MRV,Russia,44.22510147,43.08190155
MRW,Denmark,54.699299,11.4401
MRX,Iran,30.55620003,49.15190125
MRY,United States,36.5870018,-121.8430023
MRZ,Australia,-29.49889946,149.8450012
MSA,Canada,53.44139862,-91.76280212
MSC,United States,33.46080017,-111.7279968
MSE,United Kingdom,51.342201,1.34611
MSH,Oman,20.67539978,58.89049911
MSJ,Japan,40.70320129,141.3679962
MSL,United States,34.74530029,-87.61019897
MSN,United States,43.13990021,-89.33750153
MSO,United States,46.91630173,-114.0910034
MSP,United States,44.882,-93.221802
MSQ,Belarus,53.88249969,28.03070068
MSR,Turkey,38.74779892,41.66120148
MSS,United States,44.93579865,-74.84559631
MST,Netherlands,50.911701,5.77014
MSU,Lesotho,-29.46229935,27.55249977
MSW,Eritrea,15.67000008,39.37009811
MSY,United States,29.99340057,-90.25800323
MSZ,Angola,-15.26119995,12.14680004
MTC,United States,42.613463,-82.836919
MTF,Ethiopia,6.9571,35.5547
MTG,Brazil,-14.9942,-59.9458
MTH,United States,24.726101,-81.051399
MTJ,United States,38.50979996,-107.8939972
MTK,Kiribati,3.374439955,172.9920044
MTL,Australia,-32.701265,151.492912
MTM,United States,55.131001,-131.578003
MTN,United States,39.325699,-76.413803
MTP,United States,41.0765,-71.920797
MTR,Colombia,8.82374,-75.8258
MTS,Swaziland,-26.52899933,31.30750084
MTT,Mexico,18.10339928,-94.58070374
MTV,Vanuatu,-13.66600037,167.7120056
MTY,Mexico,25.7784996,-100.1070023
MTZ,Israel,31.32819939,35.3885994
MUA,Solomon Islands,-8.327969551,157.2630005
MUB,Botswana,-19.97260094,23.43110085
MUC,Germany,48.353802,11.7861
MUD,Mozambique,-11.6729002,39.56309891
MUE,United States,20.00130081,-155.6679993
MUH,Egypt,31.3253994,27.22170067
MUI,United States,40.434799,-76.569397
MUK,Cook Islands,-20.13610077,-157.3450012
MUN,Venezuela,9.754529953,-63.1473999
MUO,United States,43.043598,-115.872002
MUR,Malaysia,4.178979874,114.3290024
MUS,Japan,24.28969955,153.9790039
MUW,Algeria,35.20769882,0.147141993
MUX,Pakistan,30.20319939,71.4190979
MUZ,Tanzania,-1.503,33.8021
MVA,Iceland,65.65579987,-16.91810036
MVB,Gabon,-1.656159997,13.43799973
MVD,Uruguay,-34.838402,-56.0308
MVF,Brazil,-5.201920032,-37.36429977
MVL,United States,44.5345993,-72.61399841
MVP,Colombia,1.25366,-70.2339
MVQ,Belarus,53.95489883,30.0951004
MVR,Cameroon,10.4513998,14.25739956
MVS,Brazil,-18.0489006,-39.86420059
MVT,French Polynesia,-14.86810017,-148.7169952
MVV,France,45.82080078,6.652219772
MVW,United States,48.47090149,-122.4209976
MVY,United States,41.39310074,-70.61430359
MVZ,Zimbabwe,-20.05529976,30.85910034
MWA,United States,37.75500107,-89.01110077
MWC,United States,43.110401,-88.034401
MWD,Pakistan,32.56309891,71.5707016
MWE,Sudan,18.44333333,31.84333333
MWF,Vanuatu,-15,168.0829926
MWH,United States,47.20769882,-119.3199997
MWK,Indonesia,3.348119974,106.2580032
MWL,United States,32.78160095,-98.06020355
MWQ,Burma,20.1656,94.941399
MWX,South Korea,34.991406,126.382814
MWZ,Tanzania,-2.444489956,32.93270111
MXB,Indonesia,-2.55803,120.323997
MXF,United States,32.3829,-86.365799
MXH,Papua New Guinea,-6.363329887,143.2380066
MXI,Philippines,6.949091,126.27368
MXJ,Nigeria,9.652170181,6.462259769
MXL,Mexico,32.6306,-115.241997
MXM,Madagascar,-21.75390053,43.37549973
MXN,France,48.60319901,-3.815779924
MXP,Italy,45.6306,8.72811
MXS,Samoa,-13.74230003,-172.2579956
MXT,Madagascar,-18.049999,44.033001
MXV,Mongolia,49.66329956,100.098999
MXX,Sweden,60.957901,14.5114
MXZ,China,24.35000038,116.1330032
MYA,Australia,-35.89780045,150.1439972
MYB,Gabon,-3.4584198,10.67407608
MYC,Venezuela,10.24997807,-67.64942169
MYD,Kenya,-3.229310036,40.10169983
MYE,Japan,34.07360077,139.5599976
MYG,Bahamas,22.379499,-73.013494
MYI,Australia,-9.916669846,144.0549927
MYJ,Japan,33.82720184,132.6999969
MYL,United States,44.88970184,-116.1009979
MYP,Turkmenistan,37.6194,61.896702
MYQ,India,12.23,76.655833
MYR,United States,33.67969894,-78.92829895
MYT,Burma,25.38360023,97.35189819
MYU,United States,60.37139893,-166.2709961
MYV,United States,39.09780121,-121.5699997
MYW,Tanzania,-10.33909988,40.18180084
MYY,Malaysia,4.32201004,113.9869995
MYZ,Malawi,-14.08360004,34.91970062
MZB,Mozambique,-11.36180019,40.35490036
MZG,Taiwan,23.56870079,119.6279984
MZH,Turkey,40.829399,35.521999
MZI,Mali,14.51280022,-4.079559803
MZJ,United States,32.51060104,-111.3280029
MZK,Kiribati,2.058609962,173.2709961
MZL,Colombia,5.0296,-75.4647
MZM,France,49.07170105,6.131669998
MZO,Cuba,20.28809929,-77.08920288
MZP,New Zealand,-41.12329865,172.9889984
MZQ,South Africa,-27.62610054,32.04430008
MZR,Afghanistan,36.70690155,67.20970154
MZT,Mexico,23.16139984,-106.2659988
MZU,India,26.11910057,85.31369781
MZV,Malaysia,4.04832983,114.8050003
MZW,Algeria,33.53590012,-0.2423530072
NAA,Australia,-30.31920052,149.8269959
NAC,Australia,-36.98529816,140.7250061
NAG,India,21.09219933,79.04720306
NAH,Indonesia,3.683209896,125.5279999
NAI,Guyana,3.959439993,-59.12419891
NAJ,Azerbaijan,39.18880081,45.45840073
NAK,Thailand,14.94950008,102.3130035
NAL,Russia,43.51290131,43.63660049
NAM,Indonesia,-3.235569954,127.0999985
NAN,Fiji,-17.7553997,177.4429932
NAO,China,30.79545,106.1626
NAP,Italy,40.886002,14.2908
NAQ,Greenland,77.48860168,-69.38870239
NAS,Bahamas,25.03899956,-77.46620178
NAT,Brazil,-5.768056,-35.376111
NAU,French Polynesia,-14.17679977,-141.2669983
NAV,Turkey,38.7719,34.5345
NAW,Thailand,6.519919872,101.7429962
NAY,China,39.78279877,116.3880005
NBC,Russia,55.56470108,52.09249878
NBE,Tunisia,36.075833,10.438611
NBG,United States,29.82530022,-90.03500366
NBN,Equatorial Guinea,-1.410277,5.621944
NBO,Kenya,-1.319239974,36.92779922
NBS,China,42.066944,127.602222
NBW,Cuba,19.90649986,-75.20709991
NBX,Indonesia,-3.36818,135.496002
NCA,Turks and Caicos Islands,21.9175,-71.939598
NCE,France,43.65840149,7.215869904
NCG,Mexico,30.3974,-107.875
NCJ,Argentina,-30.9575,-61.5283
NCL,United Kingdom,55.03749847,-1.691669941
NCN,United States,60.07730103,-147.9920044
NCO,United States,41.5970993,-71.41210175
NCR,Nicaragua,11.13339996,-84.76999664
NCS,South Africa,-27.77059937,29.9769001
NCU,Uzbekistan,42.48839951,59.62329865
NCY,France,45.9308333,6.1063889
ND4,Canada,45.110833,-78.64
NDB,Mauritania,20.93309975,-17.03000069
NDC,India,19.18330002,77.3167038
NDD,Angola,-11.16790009,13.84749985
NDG,China,47.23960114,123.9179993
NDJ,Chad,12.1337,15.034
NDN,Papua New Guinea,-9.143555556,147.68425
NDR,Morocco,34.98880005,-3.028209925
NDU,Namibia,-17.9564991,19.71940041
NDY,United Kingdom,59.25030136,-2.576669931
NEC,Argentina,-38.4831,-58.8172
NEG,Jamaica,18.34280014,-78.33209991
NEL,United States,40.03329849,-74.353302
NER,Russia,56.91389847,124.9140015
NEU,Laos,20.41839981,104.0670013
NEV,Saint Kitts and Nevis,17.20569992,-62.58990097
NEW,United States,30.04240036,-90.02829742
NF4,Canada,44.364722,-78.783889
NFG,Russia,61.10829926,72.65000153
NFL,United States,39.41659927,-118.7009964
NFO,Tonga,-15.57079983,-175.6329956
NGA,Australia,-34.25559998,148.2480011
NGB,China,29.82670021,121.461998
NGD,British Virgin Islands,18.72719955,-64.32969666
NGE,Cameroon,7.357009888,13.55920029
NGF,United States,21.45050049,-157.7680054
NGI,Fiji,-18.11560059,179.3399963
NGK,Russia,51.780102,143.139008
NGO,Japan,34.85839844,136.8049927
NGQ,China,32.1,80.05305556
NGS,Japan,32.91690063,129.9140015
NGU,United States,36.937599,-76.289299
NGX,Nepal,28.641399,84.089203
NGZ,United States,37.78889847,-122.3199997
NHA,Vietnam,12.2275,109.192001
NHD,United Arab Emirates,25.02680016,55.36619949
NHK,United States,38.285999,-76.411797
NHT,United Kingdom,51.5530014,-0.418166995
NHV,French Polynesia,-8.795599937,-140.2290039
NHZ,United States,43.89220047,-69.93859863
NIB,United States,63.0186,-154.358002
NIG,Kiribati,-1.314440012,176.4100037
NIM,Niger,13.4815,2.18361
NIO,Congo (Kinshasa),-2.717499971,17.68470001
NIP,United States,30.2358,-81.680603
NIS,Papua New Guinea,-2.662222222,151.9977778
NIT,France,46.313477,-0.394529
NIU,French Polynesia,-16.1191,-146.3683
NJA,Japan,35.45460129,139.4499969
NJC,Russia,60.94929886,76.4835968
NJF,Iraq,31.989853,44.404317
NJK,United States,32.829201,-115.671996
NKB,Australia,-18.49469948,124.8519974
NKC,Mauritania,18.31,-15.9697222
NKG,China,31.74200058,118.8619995
NKM,Japan,35.25500107,136.923996
NKT,Turkey,37.3647,42.0582
NKW,British Indian Ocean Territory,-7.31327,72.411102
NKX,United States,32.86840057,-117.1429977
NLA,Zambia,-12.99810028,28.66489983
NLC,United States,36.33300018,-119.9520035
NLD,Mexico,27.44389915,-99.57050323
NLF,Australia,-9.583330154,143.7669983
NLG,United States,56.00749969,-161.1600037
NLH,China,27.5403,100.7593
NLI,Russia,53.154999,140.649994
NLK,Norfolk Island,-29.04159927,167.9389954
NLO,Congo (Kinshasa),-4.326660156,15.32750034
NLP,South Africa,-25.5,30.91379929
NLT,China,43.4318,83.3786
NLU,Mexico,19.756667,-99.015278
NLV,Ukraine,47.05789948,31.9197998
NMA,Uzbekistan,40.98460007,71.55670166
NMB,India,20.43440056,72.84320068
NMC,Bahamas,24.59429932,-76.82019806
NME,United States,60.47100067,-164.701004
NMS,Burma,20.89049911,97.73590088
NMT,Burma,23.083,97.383003
NNA,Morocco,34.2989006,-6.595880032
NNB,Solomon Islands,-10.847994,162.454108
NNG,China,22.60829926,108.1719971
NNL,United States,59.98020172,-154.8390045
NNM,Russia,67.63999939,53.12189865
NNR,Ireland,53.2303009,-9.467780113
NNT,Thailand,18.80789948,100.7829971
NNX,Indonesia,4.133333333,117.6666667
NNY,China,32.980801,112.614998
NOA,Australia,-34.94889832,150.5370026
NOB,Costa Rica,9.976490021,-85.65299988
NOC,Ireland,53.91030121,-8.818490028
NOD,Germany,53.63305664,7.190278053
NOG,Mexico,31.22610092,-110.9759979
NOJ,Russia,63.18330002,75.26999664
NON,Kiribati,-0.6397219896,174.4279938
NOP,Turkey,42.01580048,35.06639862
NOR,Iceland,65.13189697,-13.74639988
NOS,Madagascar,-13.31210041,48.31480026
NOT,United States,38.14360046,-122.5559998
NOU,New Caledonia,-22.01460075,166.2129974
NOV,Angola,-12.80889988,15.76049995
NOZ,Russia,53.811401,86.877197
NPA,United States,30.35269928,-87.31860352
NPE,New Zealand,-39.465801,176.869995
NPL,New Zealand,-39.00859833,174.1790009
NPO,Indonesia,-0.3488689959,111.7480011
NPR,Brazil,-7.125833,-55.400833
NQA,United States,35.356701,-89.8703
NQI,United States,27.50720024,-97.80970001
NQN,Argentina,-38.949001,-68.155701
NQT,United Kingdom,52.91999817,-1.079169989
NQU,Colombia,5.6964,-77.2806
NQX,United States,24.57579994,-81.68890381
NQY,United Kingdom,50.44060135,-4.995409966
NQZ,Kazakhstan,51.021944,71.466944
NRA,Australia,-34.70220184,146.5119934
NRB,United States,30.39109993,-81.42469788
NRD,Germany,53.70694351,7.230000019
NRE,Indonesia,-3.8548,126.7012
NRK,Sweden,58.5862999,16.25060081
NRL,United Kingdom,59.36750031,-2.434439898
NRN,Germany,51.60240173,6.142169952
NRR,Puerto Rico,18.24530029,-65.6434021
NRT,Japan,35.76470184,140.3860016
NSE,United States,30.7241993,-87.02189636
NSH,Iran,36.66329956,51.46469879
NSI,Cameroon,3.722559929,11.5532999
NSK,Russia,69.31109619,87.3321991
NSN,New Zealand,-41.2983017,173.220993
NSO,Australia,-32.03720093,150.8320007
NST,Thailand,8.539620399,99.94470215
NSY,Italy,37.401699,14.9224
NTB,Norway,59.565701,9.21222
NTD,United States,34.12030029,-119.1210022
NTE,France,47.15319824,-1.610730052
NTI,Indonesia,-2.1033,133.5164
NTL,Australia,-32.79499817,151.8339996
NTN,Australia,-17.68409,141.069664
NTQ,Japan,37.29309845,136.9620056
NTR,Mexico,25.865601,-100.237
NTT,Tonga,-15.977297,-173.791089
NTU,United States,36.820702,-76.033501
NTX,Indonesia,3.90871,108.388
NTY,South Africa,-25.33379936,27.17340088
NU8,Canada,43.935278,-79.263333
NUE,Germany,49.498699,11.078056
NUI,United States,70.20999908,-151.0059967
NUK,French Polynesia,-19.28499985,-138.7720032
NUL,United States,64.729301,-158.074005
NUQ,United States,37.4161,-122.049004
NUS,Vanuatu,-16.0797,167.401001
NUW,United States,48.351799,-122.655998
NUX,Russia,66.06939697,76.52030182
NVA,Colombia,2.95015,-75.294
NVI,Uzbekistan,40.11719894,65.17079926
NVK,Norway,68.43689728,17.38669968
NVP,Brazil,-5.118030071,-60.36489868
NVS,France,47.00260162,3.113329887
NVT,Brazil,-26.879999,-48.651402
NWA,Comoros,-12.29810047,43.76639938
NWI,United Kingdom,52.67580032,1.282780051
NXX,United States,40.19979858,-75.14820099
NYA,Russia,62.110001,65.614998
NYE,Kenya,-0.3644140065,36.97848511
NYI,Ghana,7.361830235,-2.328759909
NYK,Kenya,-0.06239889935,37.041008
NYM,Russia,65.48090363,72.69889832
NYN,Sweden,58.9,17.95
NYO,Sweden,58.78860092,16.91220093
NYR,Russia,63.294998,118.336998
NYT,Burma,19.623501,96.200996
NYU,Burma,21.17880058,94.93019867
NYW,Burma,22.221638,95.093479
NZA,Angola,-7.716939926,21.35820007
NZC,Peru,-14.85400009,-74.96150208
NZE,Guinea,7.806019306,-8.701797485
NZH,China,49.566667,117.33
NZJ,United States,33.67610168,-117.7310028
NZL,China,47.865833,122.767503
NZY,United States,32.69919968,-117.2149963
OAA,Afghanistan,33.9225,69.07722222
OAG,Australia,-33.38169861,149.1329956
OAH,Afghanistan,33.3913002,62.26100159
OAI,Afghanistan,34.94609833,69.26499939
OAJ,United States,34.82920074,-77.61209869
OAK,United States,37.721298,-122.221001
OAL,Brazil,-11.496,-61.4508
OAM,New Zealand,-44.97000122,171.0820007
OAR,United States,36.68190002,-121.762001
OAS,Afghanistan,33.12575,68.838517
OAX,Mexico,16.99990082,-96.72660065
OAZ,Afghanistan,31.86380005,64.22460175
OBC,Djibouti,11.96700001,43.26699829
OBE,United States,27.26280022,-80.84980011
OBF,Germany,48.081402,11.2831
OBL,Belgium,51.264702,4.75333
OBN,United Kingdom,56.46350098,-5.399670124
OBO,Japan,42.73329926,143.2169952
OBS,France,44.544203,4.372192
OBU,United States,66.91230011,-156.8970032
OBY,Greenland,70.48822882,-21.97167993
OCA,United States,25.3253994,-80.27480316
OCC,Ecuador,-0.4628860056,-76.98680115
OCF,United States,29.17259979,-82.22419739
OCJ,Jamaica,18.4041996,-76.96900177
OCM,Australia,-22.54,117.275
OCN,Australia,33.21730042,-117.3539963
OCV,Colombia,8.31506,-73.3583
OCW,United States,35.57049942,-77.04979706
ODB,Spain,37.84199905,-4.848879814
ODE,Denmark,55.47669983,10.33090019
ODH,United Kingdom,51.23410034,-0.9428250194
ODN,Malaysia,3.967000008,115.0500031
ODO,Russia,57.86610031,114.2429962
ODS,Ukraine,46.42679977,30.67650032
ODY,Laos,20.6826992,101.9940033
OEL,United States,52.93470001,36.00220108
OEM,Suriname,3.345279932,-55.44250107
OER,Sweden,63.40829849,18.98999977
OES,Argentina,-40.7512,-65.0343
OFF,United States,41.11830139,-95.91249847
OFK,United States,41.98550034,-97.43509674
OGB,United States,33.45679855,-80.85949707
OGD,United States,41.19589996,-112.012001
OGG,United States,20.8986,-156.429993
OGL,Guyana,6.80628,-58.1059
OGN,Japan,24.46689987,122.9779968
OGS,United States,44.68190002,-75.46549988
OGU,Turkey,40.966047,38.080994
OGX,Algeria,31.91720009,5.412779808
OGZ,Russia,43.20510101,44.60660172
OHA,New Zealand,-40.20600128,175.3880005
OHD,Macedonia,41.18,20.7423
OHE,China,52.91277778,122.43
OHO,Russia,59.4100647,143.0565033
OHS,Oman,24.38604,56.62541
OIA,Brazil,-6.763100147,-51.04990005
OIM,Japan,34.7820015,139.3600006
OIR,Japan,42.07170105,139.4329987
OIT,Japan,33.47940063,131.7369995
OJC,United States,38.84759903,-94.73760223
OKA,Japan,26.19580078,127.6460037
OKC,United States,35.39310074,-97.60070038
OKD,Japan,43.117447,141.38134
OKE,Japan,27.42550087,128.701004
OKF,Namibia,-19.14920044,15.91189957
OKI,Japan,36.18109894,133.3249969
OKJ,Japan,34.75690079,133.8549957
OKK,United States,40.52819824,-86.05899811
OKL,Indonesia,-4.9071,140.6277
OKM,United States,35.66809845,-95.94869995
OKN,Gabon,-0.6652140021,13.67310047
OKO,Japan,35.74850082,139.3480072
OKR,Australia,-9.752801,143.405673
OKU,Namibia,-18.81279945,17.05940056
OKY,Australia,-27.41139984,151.7350006
OLA,Norway,63.69889832,9.604000092
OLB,Italy,40.898701,9.51763
OLC,Brazil,-3.467929508,-68.92041206
OLF,United States,48.0945015,-105.5749969
OLJ,Vanuatu,-14.88169956,166.5579987
OLL,Congo (Brazzaville),-1.226666,15.91
OLM,United States,46.9693985,-122.9029999
OLP,Australia,-30.48500061,136.8769989
